PG.SUBMITTED_DATE-15||'08:39:53.45',PG.WHOLESALE_ROW_CODE_ID||',50.00,68.00,93.00,120.90',SUBMITTED_DATE,ITEM,LOCATION,CURREYCODE,TOTALQTY,ENAMES
20-JUL-2208:39:53.45,#18YQ4H,50.00,68.00,93.00,120.90,04-AUG-22,108838705,"MCO",4,,,,"",,"#18YQ4HB7",3001,USD,93.00,,38,UK10:7|UK12:5|UK14:4|UK16:3|UK18:3|UK4:3|UK6:5|UK8:8
18-JUL-2108:39:53.45,#KYR292,50.00,68.00,93.00,120.90,02-AUG-21,109378388,"MCO",4,,,,"",,"#KYR292B7",1001,USD,93.00,,220,UK10:39|UK12:39|UK14:33|UK16:28|UK18:10|UK4:10|UK6:28|UK8:33
18-JUL-2108:39:53.45,#2CB8IR,50.00,68.00,93.00,120.90,02-AUG-21,109378395,"MCO",4,,,,"",,"#2CB8IRB7",1001,USD,93.00,,264,UK10:63|UK12:50|UK14:31|UK16:19|UK18:2|UK6:39|UK8:60
18-JUL-2108:39:53.45,#XCB2WM,50.00,68.00,93.00,120.90,02-AUG-21,109378397,"MCO",4,,,,"",,"#XCB2WMB7",1001,USD,93.00,,154,UK10:27|UK12:24|UK14:21|UK16:17|UK18:6|UK4:7|UK6:25|UK8:27
18-JUL-2108:39:53.45,#A6B29G,50.00,68.00,93.00,120.90,02-AUG-21,109378400,"MCO",4,,,,"",,"#A6B29GB7",1001,USD,93.00,,190,UK10:35|UK12:35|UK14:29|UK16:24|UK18:6|UK4:6|UK6:25|UK8:30
18-JUL-2108:39:53.45,#W2R85X,50.00,68.00,93.00,120.90,02-AUG-21,109378404,"MCO",4,,,,"",,"#W2R85XB7",1001,USD,93.00,,50,UK10:6|UK12:6|UK14:6|UK16:6|UK18:6|UK4:6|UK6:7|UK8:7
11-JUL-2108:39:53.45,#MNJ8TK,50.00,68.00,93.00,120.90,26-JUL-21,109533844,"MCO",4,,,,"",,"#MNJ8TKB7",1001,USD,93.00,,725,W28R:15|W28S:8|W30R:103|W30S:91|W32L:45|W32R:123|W32S:82|W34L:37|W34R:122|W34S:11|W36L:19|W36R:48|W38L:7|W38R:14|W40R:0
11-JUL-2108:39:53.45,#SQV84P,50.00,68.00,93.00,120.90,26-JUL-21,109533846,"MCO",4,,,,"",,"#SQV84PB7",1001,USD,93.00,,1212,W28R:26|W28S:8|W30R:168|W30S:161|W32L:82|W32R:192|W32S:147|W34L:70|W34R:201|W34S:15|W36L:36|W36R:72|W38L:11|W38R:23|W40R:0
11-JUL-2108:39:53.45,#UPJ2W7,50.00,68.00,93.00,120.90,26-JUL-21,109553356,"MCO",4,,,,"",,"#UPJ2W7B7",1001,USD,93.00,,262,UK10:51|UK12:50|UK14:41|UK16:30|UK18:2|UK4:11|UK6:34|UK8:43
08-JUN-2208:39:53.45,#RE6MSC,50.00,68.00,93.00,120.90,23-JUN-22,109869807,"MCO",4,,,,"",,"#RE6MSCB7",1001,USD,93.00,,39,W28L32:5|W30L32:8|W32L32:12|W34L32:8|W36L32:6
03-AUG-2108:39:53.45,#WQV767,50.00,68.00,93.00,120.90,18-AUG-21,110138343,"MCO",4,,,,"",,"#WQV767B7",1001,USD,93.00,,150,L:37|M:47|S:41|XS:25
04-JAN-2208:39:53.45,AW22Q1SMARTT5,50.00,68.00,93.00,120.90,19-JAN-22,110156115,"MCO",4,,,,"",,"AW22Q1SMARTT5B7",3001,GBP,93.00,,100,W26:5|W28:12|W30:24|W32:29|W34:16|W36:7|W38:7
17-MAR-2208:39:53.45,#18CLGB,50.00,68.00,93.00,120.90,01-APR-22,110216884,"MCO",4,,,,"",,"#18CLGBB7",3001,USD,93.00,,59,UK10:11|UK12:9|UK14:7|UK16:7|UK18:6|UK4:3|UK6:5|UK8:11
05-OCT-2108:39:53.45,#WQVCFY,50.00,68.00,93.00,120.90,20-OCT-21,110230262,"MCO",4,,,,"",,"#WQVCFYB7",1001,USD,93.00,,50,W25L32:4|W26L32:17|W28L32:12|W30L32:10|W32L32:5|W34L32:2
25-JUL-2108:39:53.45,#P3R4RG,50.00,68.00,93.00,120.90,09-AUG-21,110313922,"MCO",4,,,,"",,"#P3R4RGB7",1001,USD,93.00,,325,UK10:66|UK12:52|UK14:29|UK16:19|UK6:70|UK8:89
25-JUL-2108:39:53.45,#WQV4RA,50.00,68.00,93.00,120.90,09-AUG-21,110313923,"MCO",4,,,,"",,"#WQV4RAB7",1001,USD,93.00,,350,UK10:74|UK12:60|UK14:37|UK16:22|UK6:66|UK8:91
05-OCT-2108:39:53.45,#EBPKAX,50.00,68.00,93.00,120.90,20-OCT-21,110683348,"MCO",4,,,,"",,"#EBPKAXB7",1001,USD,93.00,,1550,W28L32:47|W30L30:202|W30L32:202|W32L30:185|W32L32:264|W32L34:92|W34L30:62|W34L32:233|W34L34:92|W36L32:78|W36L34:62|W38L32:31
07-OCT-2108:39:53.45,#MNPKHD,50.00,68.00,93.00,120.90,22-OCT-21,110683348,"MCO",4,,,,"",,"#MNPKHDB7",1001,USD,93.00,,1400,W28L32:42|W30L30:182|W30L32:182|W32L30:168|W32L32:238|W32L34:84|W34L30:56|W34L32:210|W34L34:84|W36L32:70|W36L34:56|W38L32:28
27-JAN-2208:39:53.45,#IQQWCE,50.00,68.00,93.00,120.90,11-FEB-22,110683348,"MCO",4,,,,"",,"#IQQWCEB7",1001,USD,93.00,,110,W28L30:8|W28L32:5|W30L30:12|W30L32:15|W32L30:8|W32L32:24|W34L30:3|W34L32:21|W36L32:11|W38L32:3
05-OCT-2108:39:53.45,#I2SKAF,50.00,68.00,93.00,120.90,20-OCT-21,110683349,"MCO",4,,,,"",,"#I2SKAFB7",1001,USD,93.00,,1500,W28L32:45|W30L30:195|W30L32:195|W32L30:180|W32L32:255|W32L34:90|W34L30:60|W34L32:225|W34L34:90|W36L32:75|W36L34:60|W38L32:30
07-OCT-2108:39:53.45,#TKSKHP,50.00,68.00,93.00,120.90,22-OCT-21,110683349,"MCO",4,,,,"",,"#TKSKHPB7",1001,USD,93.00,,1500,W28L32:45|W30L30:195|W30L32:195|W32L30:180|W32L32:255|W32L34:90|W34L30:60|W34L32:225|W34L34:90|W36L32:75|W36L34:60|W38L32:30
27-JAN-2208:39:53.45,#RDKWC9,50.00,68.00,93.00,120.90,11-FEB-22,110683349,"MCO",4,,,,"",,"#RDKWC9B7",1001,USD,93.00,,110,W28L30:8|W28L32:5|W30L30:12|W30L32:15|W32L30:8|W32L32:24|W34L30:3|W34L32:21|W36L32:11|W38L32:3
05-OCT-2108:39:53.45,#REMKAO,50.00,68.00,93.00,120.90,20-OCT-21,110683350,"MCO",4,,,,"",,"#REMKAOB7",1001,USD,93.00,,1300,W28L32:39|W30L30:169|W30L32:169|W32L30:156|W32L32:221|W32L34:78|W34L30:52|W34L32:195|W34L34:78|W36L32:65|W36L34:52|W38L32:26
07-OCT-2108:39:53.45,#JJMKNM,50.00,68.00,93.00,120.90,22-OCT-21,110683350,"MCO",4,,,,"",,"#JJMKNMB7",1001,USD,93.00,,1300,W28L32:39|W30L30:169|W30L32:169|W32L30:156|W32L32:221|W32L34:78|W34L30:52|W34L32:195|W34L34:78|W36L32:65|W36L34:52|W38L32:26
27-JAN-2208:39:53.45,#18DWEI,50.00,68.00,93.00,120.90,11-FEB-22,110683350,"MCO",4,,,,"",,"#18DWEIB7",1001,USD,93.00,,70,W28L30:5|W28L32:4|W30L30:6|W30L32:9|W32L30:5|W32L32:15|W34L30:2|W34L32:14|W36L32:7|W38L32:3
