CLEARANCE_DISPLAY_ID,Item_Number
34767616,107893788
34767617,116388655
34767632,116388665
34767636,116418897
34767637,116418898
34767642,116418912
34767643,116418956
34767651,118968793
34767656,118968837
34767657,119224592
34767663,119224602
34767666,119224609
34767667,119224636
34767672,119224653
34774127,118888453
34774128,114073460
34774129,114171707
34774148,115925855
34774149,114881944
34774152,125558577
34774153,125558578
34774156,111893608
34774157,118929166
34774160,124978445
34774161,101182826
34774172,121435401
34774173,101794935
34774176,118929151
34774177,119335124
34770687,117409713
34770692,117789336
34770693,117793264
34770696,118928954
34770706,118928974
34770707,118953574
34770708,118973284
34770709,119353961
34770713,119704497
34770718,119708869
34770719,119896956
34770725,119993380
34770734,120518285
34770735,120540708
34770736,120561684
34770748,121629292
34770749,122976257
34770756,122993485
34770757,123083358
34770759,124543432
34770766,109869071
34770767,116323433
34770777,116384761
34770784,116488797
34770785,116648381
34770792,117346991
34770798,117409703
34770799,117409717
34770802,117673815
34770803,117726756
34770807,118748344
34770812,118748354
34770813,118758765
34770817,118778723
34770820,118970006
34770821,118971329
34770824,119488233
34770828,119904280
34770829,120643789
34768898,118740096
34768899,120468401
34768902,120508588
34768903,120515928
34768908,120540864
34768909,120540869
34768914,120540873
34768915,120726199
34768920,120793933
34768921,121106448
34768928,121159181
34768929,117724601
34768934,120974861
34768935,120539645
34768940,120539670
34768950,120539678
34768951,120539688
34768952,119553714
34768966,126673574
34768967,101222644
34768974,101223854
34768975,101295485
34768993,115494257
34769008,119434636
34769009,117346394
34769010,118727660
34769020,126673570
34769021,126818879
34769034,126819048
34769040,116730832
34769041,119479355
34769048,121091200
34769049,121527045
34769055,115955571
34769068,116001759
34769069,117347096
34769075,120748863
34769084,101326532
34769085,117346403
34776365,121853352
34776368,121924101
34776369,121970409
34776371,122273479
34776372,122273485
34776373,122273494
34776375,122273506
34776376,123363359
34776377,126084353
34776378,126494816
34765148,115008388
34765149,115008395
34765154,115443423
34765155,115974933
34765160,115974939
34765161,115974948
34765166,115974954
34765167,115974957
34765172,116025203
34765173,116025207
34765178,116025208
34765179,116025217
34765184,116055331
34765185,116055333
34765192,116055345
34765193,116055351
34765198,116055360
34765199,116060491
34765204,116068945
34765205,116068948
34765211,116449755
34765216,116449756
34765217,116449758
34765222,116553447
34765230,116745280
34765231,116745284
34765236,116843835
34765242,117353792
34765243,117353794
34772840,115128942
34772841,115818550
34772842,114193052
34772843,115445504
34776773,121713837
34776776,122039441
34776777,122968434
34776780,122988480
34776781,123283392
34776784,123383987
34776785,124248605
34776788,124248608
34776789,124248619
34776792,125154441
34776793,125714214
34776796,125923834
34776797,125923855
34776800,126118853
34776801,126585309
34776804,129059031
34776805,115943332
34776808,116173737
34776812,115943330
34776813,115943334
34776816,125645992
34776820,119495096
34776821,119495097
34776824,128910441
34776825,119495107
34776829,125263472
34776832,102958559
34776833,115972432
34776836,125647180
34776840,119734322
34776841,124693485
34776844,124693486
34776848,129199145
34776849,120612754
34776852,120612780
34766376,101312822
34766377,117364035
34766384,120203366
34766385,124958451
34766388,117363827
34766389,115003712
34766398,121329448
34766399,118718856
34766400,121458360
34766406,117681287
34766407,117803894
34766410,118727676
34766422,120750145
34766423,124188426
34766428,116555133
34766429,117784456
34766439,118725587
34766444,121091208
34766445,119518353
34766454,121314675
34766460,120218524
34766461,122755731
34766472,122755732
34766482,101309497
34766483,113159192
34766484,101309437
34766485,114954616
34766491,115173783
34766496,114920722
34766497,101247743
34766501,123408816
34766504,115774521
34766505,115912695
34766510,120502832
34766518,101309464
34766519,101309467
34766524,116608346
34766525,101309518
34766535,117608939
34756574,115024074
34756575,115421534
34756576,115421541
34756577,115421543
34756579,116718423
34756582,116909720
34756583,117691858
34756587,123283915
34756590,124523798
34756594,101272960
34756602,113631223
34756603,113631224
34756606,114613372
34756607,114613404
34756609,115024066
34756612,115024071
34756613,115034109
34756617,115102629
34756620,115389106
34756621,115417346
34756630,115421535
34756631,109518346
34756636,116388128
34756637,116388142
34756642,118972520
34756643,118972522
34756648,119894844
34756649,120614395
34756654,120953488
34756655,120953529
34756662,127498245
34756663,120693615
34756666,120693618
34756667,120693878
34756680,113434955
34756681,116499540
34756686,116423582
34756687,116423583
34757611,113715396
34757614,113983473
34757618,113519239
34757619,121809474
34757642,123110391
34757643,125643968
34757657,125629402
34757666,109263795
34757667,117318005
34757670,109348577
34757692,117691327
34757693,116067401
34757696,116067410
34757702,117682088
34757703,119162570
34757708,116035216
34757709,100844605
34757715,115278875
34757720,115278882
34757721,116385517
34757729,115278869
34757736,117478361
34757737,115385016
34757742,115385020
34757744,115271693
34757745,115271695
34757750,118725151
34757751,116385521
34757757,113464645
34757762,117433350
34757763,117433360
34757769,120533624
34757778,120533627
34757779,114933982
34757784,114933983
34757796,115009527
34757797,115009534
34757804,115073371
34757805,112883553
34761226,101335857
34761227,118734399
34761244,118734400
34761245,110249200
34761246,123385651
34761247,125178442
34761250,115988422
34761251,115988430
34761258,120595522
34761259,120658370
34761268,120799792
34761269,120799811
34761284,116733370
34761285,117413618
34761294,118648869
34761295,119530348
34761302,115937909
34761303,115937910
34761314,116002109
34761315,116526016
34761334,117573885
34761335,117573902
34761346,117573909
34761364,117716043
34761365,117716045
34761366,117747003
34761376,119526322
34761377,119574383
34761382,120243552
34761383,120353541
34761405,120679449
34761416,117573904
34761417,117716054
34761431,113618677
34761442,121378317
34761443,121923362
34761454,119177560
34761456,117413585
34761457,115444619
34756159,121210608
34756164,123478636
34756165,119162291
34756168,121314341
34756172,123189803
34756173,123189805
34756176,123478651
34756180,119500894
34756181,121478377
34756184,122679309
34756185,116710269
34756191,117745542
34756200,116823501
34756201,116706964
34756204,116056337
34756220,117688388
34756221,114613499
34756222,117688051
34756224,117688053
34756225,117688055
34756236,117725268
34756237,117725272
34762206,120468400
34762207,120508582
34762222,120632289
34762223,120680481
34762224,122108378
34762225,118740098
34762226,120533174
34762227,120540883
34762244,122098813
34762245,122779668
34762246,120539649
34762247,120539672
34762258,119553716
34762259,119553719
34762260,115419240
34762261,117366720
34762262,127534790
34757570,114979616
34757571,115008391
34757573,115974927
34757576,115974936
34757577,115974937
34757584,115974940
34757586,115974952
34757587,115974953
34757594,116025215
34757595,116025218
34757601,116055326
34757608,116055330
34757609,116055341
34757621,116060472
34757630,116060475
34757631,116060482
34757634,116068944
34757638,116553460
34757639,116553463
34757644,116554490
34757645,116554492
34757649,116843827
34757650,117418939
34757651,117614004
34757655,117614014
34757660,117615304
34757661,117615315
34757668,117615318
34757676,117724053
34757677,117724077
34757680,117730950
34757681,117730952
34757685,117843370
34757686,117848350
34757687,117848354
34757695,118698793
34757700,118698797
34757701,118698808
34757706,118698809
34759784,122939840
34759785,117762012
34759814,119063880
34759815,122703026
34759816,122816480
34759817,122951000
34759820,123438457
34759821,123883386
34759826,116554785
34759827,127288060
34759836,128989768
34759837,120733877
34759840,121303740
34759841,110658574
34759844,130463740
34759845,104158890
34759848,124853494
34759849,117761956
34759852,119229915
34759853,116416259
34759858,122938776
34759859,110303508
34759864,128829003
34759870,130688751
34759871,101253308
34759876,126554520
34759888,101238539
34759889,102858348
34759896,117023378
34759897,119083360
34759905,120590376
34759912,119232198
34759913,120508839
34759920,123883385
34759926,120617874
34759927,126554526
34759934,121978692
34759946,122695636
34759947,122989395
34760877,119453484
34760878,123184700
34760879,123184713
34760892,114685004
34760902,101118150
34760903,101320401
34760910,117316832
34760912,119068414
34760913,119161408
34760928,119532520
34760929,115853387
34760941,119532521
34760942,119532503
34760943,119532527
34760944,117265656
34760948,119068459
34760949,119161409
34760956,119161422
34760960,117265658
34760961,119068416
34760966,125953593
34760967,117265664
34764105,116415460
34764106,115448423
34764107,116415417
34764140,116415419
34764141,116415446
34764144,116415449
34764145,116415450
34764150,116858461
34764151,118798453
34764180,118798457
34764181,119177746
34764204,119177755
34764205,119177759
34764226,119177787
34764227,119409976
34764240,126418550
34764241,126418551
34758772,108028369
34758773,118784270
34758778,105913349
34758779,110653511
34758782,118660608
34758783,119078420
34758788,105630798
34758789,113458614
34758794,114609612
34758795,114113999
34758801,120830382
34758806,115963567
34758807,126118934
34758813,116724746
34758818,118685878
34758819,120044700
34758822,115452231
34758826,118795398
34758827,118816465
34758830,119545873
34758831,119545874
34758837,121526551
34758842,121526552
34758843,117764055
34758849,118383344
34758850,122692091
34758851,116067040
34758854,116164143
34758864,117589857
34758865,117758664
34758870,117764895
34758902,119520198
34758903,119611545
34758906,119894701
34758907,122763961
34758911,118741751
34758918,116002678
34758919,118348507
34758920,118894131
34762526,100663096
34762527,100788688
34762533,101058990
34762540,101137591
34762541,101137610
34762547,101059079
34762552,124768982
34762553,121631933
34762558,101030558
34762568,101032666
34762569,101350325
34762574,101087093
34762575,105354723
34762581,118653448
34762590,118653454
34762591,118653457
34762597,118653463
34762604,118654905
34762605,118881855
34762610,101199714
34762620,109834092
34762621,113319359
34762626,114938995
34762634,126203535
34762635,101136000
34762640,117758964
34762641,118883420
34762195,125559688
34762196,121329458
34762197,127033904
34762198,118727674
34762199,126673562
34762212,101283204
34762213,127184598
34762216,101312822
34762217,117364035
34762232,120203366
34762233,124958451
34762236,117363827
34763002,110868382
34763003,115733376
34763004,118698972
34763005,119574305
34763015,114304295
34763026,116375547
34763027,116375548
34763033,117628499
34763042,118698973
34763043,119943950
34763114,119949212
34763126,125953585
34763127,108774569
34763128,115654326
34763129,116004559
34763131,116785579
34763138,116785580
34763139,120481343
34763147,120481345
34763164,120481347
34763165,118756343
34763170,103289196
34763171,117368531
34763182,117771604
34763202,119068477
34763203,109038369
34763208,116732769
34763209,117803465
34763221,115211304
34763224,119068491
34763225,115173780
34763230,115178999
34763240,117265638
34763241,117318472
34763242,120363780
34763248,120631297
34763249,120734582
34763252,120734590
34761594,119525644
34761595,115107538
34761602,123788436
34762905,114939318
34762912,100776455
34762913,101283588
34762920,101325976
34762921,105098722
34762926,111621597
34762927,115414380
