OptionID,DespatchMonth,PartnerID,Store_Name,DC,StoreID,SalesOrder,SalesOrdtype,CancelId,CancelDate,Units_by_size,Error_desc,Buying_Group,Business_Model_Name,OrderRowCode,OriginalErrorDate,Assigned_Team,Brand_Code,OB_Name,OB_Tab_Name
115873918,01-MAR-23,30045,Yoox,,,HE0513YX,MCO,16,09-JAN-23,L:0|M:0|S:0|XL:0,Could not find approved Supplier PO for the wholesale order row code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Jersey TM,Topman,#HE0513,03-APR-23,Commercial Team,TM,Jersey,HW Jersey
115873920,01-MAR-23,30045,Yoox,,,ZUH5VKYX,MCO,16,09-JAN-23,L:0|M:0|S:0|XL:0,Could not find approved Supplier PO for the wholesale order row code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Jersey TM,Topman,#ZUH5VK,03-APR-23,Commercial Team,TM,Jersey,HW Jersey
115873938,01-MAR-23,30025,Nordstrom DIR East,,,MM8OZANI,MCO,6,09-JAN-23,L:0|M:0|S:0|XL:0|XS:0|XXL:0,ORA-01403: no data found
ORA-01422: exact fetch returns more than requested number of rows - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT - 100,Jersey TM,Topman,#MM8OZA,03-APR-23,Commercial Team,TM,Jersey,HW Jersey

115873938,01-MAR-23,30026,Nordstrom FLS,,,MM8OZANF,MCO,6,09-JAN-23,L:0|M:0|S:0|XL:0|XS:0|XXL:0,ORA-01403: no data found
ORA-01422: exact fetch returns more than requested number of rows - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT - 100,Jersey TM,Topman,#MM8OZA,03-APR-23,Commercial Team,TM,Jersey,HW Jersey

115873938,01-MAR-23,30067,Nordstrom Canada FLS,,,MM8OZANB,MCO,6,09-JAN-23,L:0|M:0|S:0|XL:0|XS:0|XXL:0,ORA-01403: no data found
ORA-01422: exact fetch returns more than requested number of rows - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT - 100,Jersey TM,Topman,#MM8OZA,03-APR-23,Commercial Team,TM,Jersey,HW Jersey

115873938,01-MAR-23,30072,Nordstrom DIR West,,,MM8OZANJ,MCO,6,09-JAN-23,L:0|M:0|S:0|XL:0|XS:0|XXL:0,ORA-01403: no data found
ORA-01422: exact fetch returns more than requested number of rows - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT - 100,Jersey TM,Topman,#MM8OZA,03-APR-23,Commercial Team,TM,Jersey,HW Jersey

115982648,01-MAR-23,30045,Yoox,,,6MEUJBYX,MCO,,,L:17|M:17|S:8|XL:8,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Shirts TM,Topman,#6MEUJB,03-APR-23,Commercial Team,TM,Shirts Jackets Knits,Shirts
115982648,01-MAR-23,30047,Zalora,,,6MEUJBZR,MCO,,,L:6|M:12|S:12|XL:2|XS:8,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Shirts TM,Topman,#6MEUJB,03-APR-23,Commercial Team,TM,Shirts Jackets Knits,Shirts
115982652,01-MAR-23,30029,The Iconic,,,KN4R98IC,MCO,,,L:0|M:0|S:0|XL:0|2XL:0,Quantity can only be 0 when cancelling the Sales Order.,Shirts TM,Topman,#KN4R98,03-APR-23,Wholesale Team,TM,Shirts Jackets Knits,Shirts
115982652,01-MAR-23,30047,Zalora,,,KN4R98ZR,MCO,,,L:0|M:0|S:0|XL:0|XS:0,Quantity can only be 0 when cancelling the Sales Order.,Shirts TM,Topman,#KN4R98,03-APR-23,Wholesale Team,TM,Shirts Jackets Knits,Shirts
116053088,01-FEB-23,30013,LaModa,,,3PDQE8LM,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0,Cannot cancel non-existing Sales Order.,Formal Wear TS,Topshop,#3PDQE8,03-APR-23,Wholesale Team,TS,APPAREL 2,Formal
116053088,01-FEB-23,30025,Nordstrom DIR East,,,3PDQE8NI,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Quantity can only be 0 when cancelling the Sales Order.,Formal Wear TS,Topshop,#3PDQE8,03-APR-23,Wholesale Team,TS,APPAREL 2,Formal
116053088,01-FEB-23,30026,Nordstrom FLS,,,3PDQE8NF,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Sum of units by size does not match total units.,Formal Wear TS,Topshop,#3PDQE8,03-APR-23,Wholesale Team,TS,APPAREL 2,Formal
116053088,01-FEB-23,30029,The Iconic,,,3PDQE8IC,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0,Cannot cancel non-existing Sales Order.,Formal Wear TS,Topshop,#3PDQE8,03-APR-23,Wholesale Team,TS,APPAREL 2,Formal
116053088,01-FEB-23,30045,Yoox,,,3PDQE8YX,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0,Cannot cancel non-existing Sales Order.,Formal Wear TS,Topshop,#3PDQE8,03-APR-23,Wholesale Team,TS,APPAREL 2,Formal
116053088,01-FEB-23,30067,Nordstrom Canada FLS,,,3PDQE8NB,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Quantity can only be 0 when cancelling the Sales Order.,Formal Wear TS,Topshop,#3PDQE8,03-APR-23,Wholesale Team,TS,APPAREL 2,Formal
116053088,01-FEB-23,30072,Nordstrom DIR West,,,3PDQE8NJ,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Quantity can only be 0 when cancelling the Sales Order.,Formal Wear TS,Topshop,#3PDQE8,03-APR-23,Wholesale Team,TS,APPAREL 2,Formal
116053089,01-FEB-23,30022,Namshi,,,PX8QEHNM,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Cannot cancel non-existing Sales Order.,Formal Wear TS,Topshop,#PX8QEH,03-APR-23,Wholesale Team,TS,APPAREL 2,Formal
116053089,01-FEB-23,30025,Nordstrom DIR East,,,PX8QEHNI,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Quantity can only be 0 when cancelling the Sales Order.,Formal Wear TS,Topshop,#PX8QEH,03-APR-23,Wholesale Team,TS,APPAREL 2,Formal
116053089,01-FEB-23,30072,Nordstrom DIR West,,,PX8QEHNJ,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Quantity can only be 0 when cancelling the Sales Order.,Formal Wear TS,Topshop,#PX8QEH,03-APR-23,Wholesale Team,TS,APPAREL 2,Formal
116053090,01-FEB-23,30025,Nordstrom DIR East,,,DDKQDENI,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Quantity can only be 0 when cancelling the Sales Order.,Formal Wear TS,Topshop,#DDKQDE,03-APR-23,Wholesale Team,TS,APPAREL 2,Formal
116053090,01-FEB-23,30026,Nordstrom FLS,,,DDKQDENF,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Sum of units by size does not match total units.,Formal Wear TS,Topshop,#DDKQDE,03-APR-23,Wholesale Team,TS,APPAREL 2,Formal
116053090,01-FEB-23,30045,Yoox,,,DDKQDEYX,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0,Cannot cancel non-existing Sales Order.,Formal Wear TS,Topshop,#DDKQDE,03-APR-23,Wholesale Team,TS,APPAREL 2,Formal
116053090,01-FEB-23,30067,Nordstrom Canada FLS,,,DDKQDENB,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Quantity can only be 0 when cancelling the Sales Order.,Formal Wear TS,Topshop,#DDKQDE,03-APR-23,Wholesale Team,TS,APPAREL 2,Formal
116053090,01-FEB-23,30072,Nordstrom DIR West,,,DDKQDENJ,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Quantity can only be 0 when cancelling the Sales Order.,Formal Wear TS,Topshop,#DDKQDE,03-APR-23,Wholesale Team,TS,APPAREL 2,Formal
116324260,01-JUN-23,30029,The Iconic,,,DEXBAUIC,MCO,,,34CHR:3|36CHR:8|38CHR:12|40CHR:5|42CHR:2,Could not find SKU 116324505 size 34CHR on Supplier PO 500024931957 - WP_SO_IMPORT_SQL.POPULATE_DTL_OBJECT,Tailoring TM,Topman,#DEXBAU,03-APR-23,Commercial Team,TM,Bottoms & Tailoring,Tailoring
116459131,01-FEB-23,30022,Namshi,,,CEXDMKNM,MCO,,,W25L32:2|W26L32:3|W28L32:2|W30L32:2|W32L32:0|W34L32:0|W36L32:0|W26L30:3|W26L34:3|W28L30:2|W28L34:2|W30L30:2|W30L34:2|W32L30:0|W32L34:0|W34L30:0|W34L34:0|W36L30:0|W36L34:0|W24L30:1|W24L32:1|W24L34:1|W25L30:2|W25L34:2|W31L30:0|W33L30:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#CEXDMK,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
116459131,01-FEB-23,30029,The Iconic,,,CEXDMKIC,MCO,,,W25L32:12|W26L32:16|W28L32:43|W30L32:14|W32L32:6|W34L32:4|W36L32:4|W26L30:85|W26L34:8|W28L30:65|W28L34:4|W30L30:36|W30L34:4|W32L30:18|W32L34:4|W34L30:14|W34L34:8|W36L30:10|W36L34:4|W24L30:12|W24L32:8|W24L34:4|W25L30:17|W25L34:0|W31L30:0|W33L30:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#CEXDMK,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
116843613,01-FEB-23,30022,Namshi,,,ZUK42KNM,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#ZUK42K,03-APR-23,Commercial Team,TS,APPAREL 2,Formal
116843613,01-FEB-23,30025,Nordstrom DIR East,,,ZUK42KNI,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#ZUK42K,03-APR-23,Commercial Team,TS,APPAREL 2,Formal
116843613,01-FEB-23,30026,Nordstrom FLS,,,ZUK42KNF,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#ZUK42K,03-APR-23,Commercial Team,TS,APPAREL 2,Formal
116843613,01-FEB-23,30029,The Iconic,,,ZUK42KIC,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#ZUK42K,03-APR-23,Commercial Team,TS,APPAREL 2,Formal
116843613,01-FEB-23,30045,Yoox,,,ZUK42KYX,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#ZUK42K,03-APR-23,Commercial Team,TS,APPAREL 2,Formal
116843613,01-FEB-23,30067,Nordstrom Canada FLS,,,ZUK42KNB,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#ZUK42K,03-APR-23,Commercial Team,TS,APPAREL 2,Formal
116843613,01-FEB-23,30072,Nordstrom DIR West,,,ZUK42KNJ,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#ZUK42K,03-APR-23,Commercial Team,TS,APPAREL 2,Formal
116843613,01-FEB-23,30074,Dafiti Brazil,,,ZUK42KDB,MCO,,,UK6:2|UK8:5|UK10:6|UK12:5|UK14:2|UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#ZUK42K,03-APR-23,Commercial Team,TS,APPAREL 2,Formal
116843617,01-FEB-23,30022,Namshi,,,Y7842CNM,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#Y7842C,03-APR-23,Commercial Team,TS,APPAREL 2,Formal
116843617,01-FEB-23,30025,Nordstrom DIR East,,,Y7842CNI,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#Y7842C,03-APR-23,Commercial Team,TS,APPAREL 2,Formal
116843617,01-FEB-23,30026,Nordstrom FLS,,,Y7842CNF,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#Y7842C,03-APR-23,Commercial Team,TS,APPAREL 2,Formal
116843617,01-FEB-23,30029,The Iconic,,,Y7842CIC,MCO,,,UK6:1|UK8:4|UK10:5|UK12:3|UK14:1|UK16:1|UK18:0|UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#Y7842C,03-APR-23,Commercial Team,TS,APPAREL 2,Formal
116843617,01-FEB-23,30045,Yoox,,,Y7842CYX,MCO,,,UK6:10|UK8:18|UK10:18|UK12:13|UK14:6|UK16:3|UK18:1|UK4:1,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#Y7842C,03-APR-23,Commercial Team,TS,APPAREL 2,Formal
116843617,01-FEB-23,30067,Nordstrom Canada FLS,,,Y7842CNB,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#Y7842C,03-APR-23,Commercial Team,TS,APPAREL 2,Formal
116843617,01-FEB-23,30072,Nordstrom DIR West,,,Y7842CNJ,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#Y7842C,03-APR-23,Commercial Team,TS,APPAREL 2,Formal
116843617,01-FEB-23,30074,Dafiti Brazil,,,Y7842CDB,MCO,,,UK6:1|UK8:4|UK10:5|UK12:3|UK14:1|UK16:1,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#Y7842C,03-APR-23,Commercial Team,TS,APPAREL 2,Formal
116993628,01-FEB-23,30013,LaModa,,,KNDFCLLM,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#KNDFCL,03-APR-23,Commercial Team,TS,APPAREL 2,Formal
116993628,01-FEB-23,30025,Nordstrom DIR East,,,KNDFCLNI,MCO,,,UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#KNDFCL,03-APR-23,Commercial Team,TS,APPAREL 2,Formal
116993628,01-FEB-23,30026,Nordstrom FLS,,,KNDFCLNF,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#KNDFCL,03-APR-23,Commercial Team,TS,APPAREL 2,Formal
116993628,01-FEB-23,30045,Yoox,,,KNDFCLYX,MCO,,,UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#KNDFCL,03-APR-23,Commercial Team,TS,APPAREL 2,Formal
116993628,01-FEB-23,30067,Nordstrom Canada FLS,,,KNDFCLNB,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#KNDFCL,03-APR-23,Commercial Team,TS,APPAREL 2,Formal
116993628,01-FEB-23,30072,Nordstrom DIR West,,,KNDFCLNJ,MCO,,,UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#KNDFCL,03-APR-23,Commercial Team,TS,APPAREL 2,Formal
117023711,01-FEB-23,30022,Namshi,,,APYDQONM,MCO,,,W25L32:0|W26L32:0|W28L32:0|W30L32:0|W32L32:0|W34L32:0|W36L32:0|W26L30:6|W26L34:0|W28L30:6|W28L34:0|W30L30:4|W30L34:0|W32L30:0|W32L34:0|W34L30:0|W34L34:0|W36L30:0|W36L34:0|W24L30:0|W24L32:0|W24L34:0|W25L30:5|W25L34:0|W31L30:5|W33L30:4,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#APYDQO,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
117023711,01-FEB-23,30029,The Iconic,,,APYDQOIC,MCO,,,W25L32:0|W26L32:0|W28L32:0|W30L32:0|W32L32:0|W34L32:0|W36L32:0|W26L30:117|W26L34:0|W28L30:93|W28L34:0|W30L30:26|W30L34:0|W32L30:0|W32L34:0|W34L30:0|W34L34:0|W36L30:0|W36L34:0|W24L30:32|W24L32:0|W24L34:0|W25L30:13|W25L34:0|W31L30:13|W33L30:6,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#APYDQO,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
117265556,01-FEB-23,30022,Namshi,,,PXED6INM,MCO,,,W25L32:2|W26L32:3|W28L32:2|W30L32:2|W32L32:0|W34L32:0|W36L32:0|W26L30:3|W26L34:3|W28L30:2|W28L34:2|W30L30:2|W30L34:2|W32L30:0|W32L34:0|W34L30:0|W34L34:0|W36L30:0|W36L34:0|W24L30:1|W24L32:1|W24L34:1|W25L30:2|W25L34:2|W31L30:0|W33L30:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#PXED6I,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
117265556,01-FEB-23,30029,The Iconic,,,PXED6IIC,MCO,,,W25L32:6|W26L32:8|W28L32:21|W30L32:7|W32L32:3|W34L32:2|W36L32:2|W26L30:43|W26L34:4|W28L30:33|W28L34:2|W30L30:17|W30L34:2|W32L30:9|W32L34:2|W34L30:7|W34L34:4|W36L30:5|W36L34:2|W24L30:6|W24L32:4|W24L34:2|W25L30:9|W25L34:0|W31L30:0|W33L30:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#PXED6I,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
117265556,01-FEB-23,30047,Zalora,,,PXED6IZR,MCO,,,W25L32:2|W26L32:3|W28L32:4|W30L32:3|W32L32:0|W34L32:0|W36L32:0|W26L30:12|W26L34:0|W28L30:10|W28L34:0|W30L30:7|W30L34:0|W32L30:2|W32L34:0|W34L30:0|W34L34:0|W36L30:0|W36L34:0|W24L30:2|W24L32:1|W24L34:0|W25L30:4|W25L34:0|W31L30:0|W33L30:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#PXED6I,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
117355619,01-FEB-23,30022,Namshi,,,DEXZ2SNM,MCO,,,W25L32:2|W26L32:3|W28L32:2|W30L32:2|W32L32:0|W34L32:0|W36L32:0|W26L30:3|W26L34:3|W28L30:2|W28L34:2|W30L30:2|W30L34:2|W32L30:0|W32L34:0|W34L30:0|W34L34:0|W36L30:0|W36L34:0|W24L30:1|W24L32:1|W24L34:1|W25L30:2|W25L34:2|W31L30:0|W33L30:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#DEXZ2S,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
117355619,01-FEB-23,30029,The Iconic,,,DEXZ2SIC,MCO,,,W25L32:9|W26L32:12|W28L32:32|W30L32:11|W32L32:5|W34L32:3|W36L32:3|W26L30:63|W26L34:6|W28L30:48|W28L34:3|W30L30:26|W30L34:3|W32L30:14|W32L34:3|W34L30:11|W34L34:6|W36L30:8|W36L34:3|W24L30:9|W24L32:6|W24L34:3|W25L30:13|W25L34:0|W31L30:0|W33L30:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#DEXZ2S,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
117608370,01-FEB-23,30022,Namshi,,,XC7ZFZNM,MCO,,,W25L32:2|W26L32:3|W28L32:2|W30L32:2|W32L32:0|W34L32:0|W36L32:0|W26L30:3|W26L34:3|W28L30:2|W28L34:2|W30L30:2|W30L34:2|W32L30:0|W32L34:0|W34L30:0|W34L34:0|W36L30:0|W36L34:0|W24L30:1|W24L32:1|W24L34:1|W25L30:2|W25L34:2|W31L30:0|W33L30:0,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#XC7ZFZ,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
117608370,01-FEB-23,30029,The Iconic,,,XC7ZFZIC,MCO,,,W25L32:12|W26L32:16|W28L32:43|W30L32:14|W32L32:6|W34L32:4|W36L32:4|W26L30:85|W26L34:8|W28L30:65|W28L34:4|W30L30:36|W30L34:4|W32L30:18|W32L34:4|W34L30:14|W34L34:8|W36L30:10|W36L34:4|W24L30:12|W24L32:8|W24L34:4|W25L30:17|W25L34:0|W31L30:0|W33L30:0,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#XC7ZFZ,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
117703513,01-FEB-23,30013,LaModa,,,1UKARQLM,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK4:0,Cannot cancel non-existing Sales Order.,Miss Selfridge WB,Miss Selfridge,#1UKARQ,03-APR-23,Wholesale Team,MS,Miss S Order Book Nov 21 Onwards,SOFT SEPARATES
117703513,01-FEB-23,30029,The Iconic,,,1UKARQIC,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Cannot cancel non-existing Sales Order.,Miss Selfridge WB,Miss Selfridge,#1UKARQ,03-APR-23,Wholesale Team,MS,Miss S Order Book Nov 21 Onwards,SOFT SEPARATES
117703514,01-FEB-23,30013,LaModa,,,MNDARVLM,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0,Cannot cancel non-existing Sales Order.,Miss Selfridge WB,Miss Selfridge,#MNDARV,03-APR-23,Wholesale Team,MS,Miss S Order Book Nov 21 Onwards,SOFT SEPARATES
117723923,01-FEB-23,30022,Namshi,,,88DMT9NM,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Cannot cancel non-existing Sales Order.,Evening Dresses TS,Topshop,#88DMT9,03-APR-23,Wholesale Team,TS,APPAREL 1,Eve Dress
117723923,01-FEB-23,30025,Nordstrom DIR East,,,88DMT9NI,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Quantity can only be 0 when cancelling the Sales Order.,Evening Dresses TS,Topshop,#88DMT9,03-APR-23,Wholesale Team,TS,APPAREL 1,Eve Dress
117723923,01-FEB-23,30026,Nordstrom FLS,,,88DMT9NF,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Quantity can only be 0 when cancelling the Sales Order.,Evening Dresses TS,Topshop,#88DMT9,03-APR-23,Wholesale Team,TS,APPAREL 1,Eve Dress
117723923,01-FEB-23,30029,The Iconic,,,88DMT9IC,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0,Cannot cancel non-existing Sales Order.,Evening Dresses TS,Topshop,#88DMT9,03-APR-23,Wholesale Team,TS,APPAREL 1,Eve Dress
117723923,01-FEB-23,30072,Nordstrom DIR West,,,88DMT9NJ,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Quantity can only be 0 when cancelling the Sales Order.,Evening Dresses TS,Topshop,#88DMT9,03-APR-23,Wholesale Team,TS,APPAREL 1,Eve Dress
117725285,01-FEB-23,30025,Nordstrom DIR East,,,LJQ8AQNI,MCO,,,W24L30:80,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#LJQ8AQ,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
117725285,01-FEB-23,30026,Nordstrom FLS,,,LJQ8AQNF,MCO,,,W24L30:2000,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#LJQ8AQ,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
